localityid,geoid,name,x,y,stfp,cntyfp,tractfp
469a1788-1650-493b-839b-81545688eba6,1400000US55017010900,"Census Tract 109, Chippewa County, Wisconsin",-90.948,44.963,55,017,55017010900
46be25a8-f8cd-4f8d-938b-034d8de0359e,1400000US55073002000,"Census Tract 20, Marathon County, Wisconsin",-90.135,44.822,55,073,55073002000
46cc51e4-e0bd-439a-be77-3bf62e8bc558,1400000US55009001000,"Census Tract 10, Brown County, Wisconsin",-88.013,44.510,55,009,55009001000
46e43e2c-4197-49d7-820e-34bd2e7ae6b1,1400000US55027961800,"Census Tract 9618, Dodge County, Wisconsin",-88.942,43.331,55,027,55027961800
470a8b7c-55bf-49e0-a75f-0e55e3bb8401,1400000US55137960100,"Census Tract 9601, Waushara County, Wisconsin",-88.993,44.138,55,137,55137960100
470ead19-635f-4e60-8d7c-714c6ac0ff7a,1400000US55079002100,"Census Tract 21, Milwaukee County, Wisconsin",-87.954,43.112,55,079,55079002100
473a30d6-4361-436c-ab06-bdaa461ec40a,1400000US55073001600,"Census Tract 16, Marathon County, Wisconsin",-89.427,45.004,55,073,55073001600
47452dd7-16df-42b0-9bb2-b5a026939b6c,1400000US55017011000,"Census Tract 110, Chippewa County, Wisconsin",-91.265,45.138,55,017,55017011000
47452dd7-16df-42b0-9bb2-b5a026939b6c,1400000US55017011002,"Census Tract 110.02, Chippewa County, Wisconsin",-91.265,45.138,55,017,55017011002
474621d4-aa37-4f45-a1ee-b6e5329c0cb5,1400000US55079018800,"Census Tract 188, Milwaukee County, Wisconsin",-87.936,43.002,55,079,55079018800
474e1a80-566a-4c99-8044-33174f78615a,1400000US55071000800,"Census Tract 8, Manitowoc County, Wisconsin",-87.660,44.091,55,071,55071000800
4766dfae-7a70-46b3-b1aa-b602698b08cc,1400000US55079011100,"Census Tract 111, Milwaukee County, Wisconsin",-87.902,43.052,55,079,55079011100
478e1edc-472c-4d06-9101-7beb7df96675,1400000US55077960400,"Census Tract 9604, Marquette County, Wisconsin",-89.586,43.655,55,077,55077960400
47924f0a-49ce-4e7c-aa79-ba710f584fde,1400000US55083100600,"Census Tract 1006, Oconto County, Wisconsin",-88.407,45.000,55,083,55083100600
47990e7a-6482-4892-b436-748ec8bfc0ab,1400000US55107960100,"Census Tract 9601, Rusk County, Wisconsin",-90.993,45.483,55,107,55107960100
47b34194-208a-485e-b92c-1c66148d2c52,1400000US55067960600,"Census Tract 9606, Langlade County, Wisconsin",-89.157,45.143,55,067,55067960600
48131df8-4d1d-4e06-8919-015e8e8a4457,1400000US55133202700,"Census Tract 2027, Waukesha County, Wisconsin",-88.235,43.009,55,133,55133202700
48141374-9945-40ea-a696-88d1a15ee751,1400000US55025000300,"Census Tract 3, Dane County, Wisconsin",-89.461,43.074,55,025,55025000300
4815bb5f-8d60-4482-9fde-0fec65b39de6,1400000US55113100500,"Census Tract 1005, Sawyer County, Wisconsin",-91.423,46.074,55,113,55113100500
4815bb5f-8d60-4482-9fde-0fec65b39de6,1400000US55113100502,"Census Tract 1005.02, Sawyer County, Wisconsin",-91.423,46.074,55,113,55113100502
481702a1-03f9-43a4-8557-c899322b7991,1400000US55027961800,"Census Tract 9618, Dodge County, Wisconsin",-88.821,43.340,55,027,55027961800
485dfe04-2c19-4191-8c12-324ce32bfeae,1400000US55133203702,"Census Tract 2037.02, Waukesha County, Wisconsin",-88.334,43.048,55,133,55133203702
486cb4e2-064b-438f-a5e8-eac7cffda855,1400000US55141010800,"Census Tract 108, Wood County, Wisconsin",-90.127,44.439,55,141,55141010800
4871faba-81a6-448e-a214-26ca96940bb6,1400000US55115100800,"Census Tract 1008, Shawano County, Wisconsin",-89.144,44.928,55,115,55115100800
487d350b-ca3d-4959-84a9-cf6dc20e72c4,1400000US55115100800,"Census Tract 1008, Shawano County, Wisconsin",-89.209,45.008,55,115,55115100800
48a1da8f-153f-45c7-a175-29583970988d,1400000US55035000200,"Census Tract 2, Eau Claire County, Wisconsin",-91.276,44.763,55,035,55035000200
48a9cd6f-0be4-46f8-aac7-946348aaf7ee,1400000US55045960700,"Census Tract 9607, Green County, Wisconsin",-89.776,42.548,55,045,55045960700
48b850d4-917b-46ed-976f-93f9394ce1aa,1400000US55087940000,"Census Tract 9400, Outagamie County, Wisconsin",-88.254,44.476,55,087,55087940000
48c0edcd-a148-48c4-95dd-dd97f4243195,1400000US55033970100,"Census Tract 9701, Dunn County, Wisconsin",-91.686,45.170,55,033,55033970100
48e24401-3769-43df-b15c-1fc5ad44b3cb,1400000US55087012505,"Census Tract 125.05, Outagamie County, Wisconsin",-88.450,44.301,55,087,55087012505
48ead189-10cd-4a05-9eff-36bad2b8d177,1400000US55021971000,"Census Tract 9710, Columbia County, Wisconsin",-89.151,43.428,55,021,55021971000
4902ff85-20cb-4c8b-beda-8c3c82421a26,1400000US55031030300,"Census Tract 303, Douglas County, Wisconsin",-92.154,46.216,55,031,55031030300
4902ff85-20cb-4c8b-beda-8c3c82421a26,1400000US55031030301,"Census Tract 303.01, Douglas County, Wisconsin",-92.154,46.216,55,031,55031030301
491c6af8-22e5-4a74-adfb-1f3612acafc0,1400000US55025013000,"Census Tract 130, Dane County, Wisconsin",-89.646,43.114,55,025,55025013000
4922eed3-d1cd-45bb-9645-b7608ca8ba68,1400000US55021970100,"Census Tract 9701, Columbia County, Wisconsin",-89.068,43.588,55,021,55021970100
49306f5d-ac7a-4a18-9ab3-10f4fdbbebe9,1400000US55065970100,"Census Tract 9701, Lafayette County, Wisconsin",-89.874,42.698,55,065,55065970100
49482e49-e1d4-4840-800c-7e59c6533ba3,1400000US55087010700,"Census Tract 107, Outagamie County, Wisconsin",-88.389,44.257,55,087,55087010700
494a05c6-8f05-4649-bfa1-891aa9a72176,1400000US55009020203,"Census Tract 202.03, Brown County, Wisconsin",-88.068,44.618,55,009,55009020203
4972f2b0-2aab-49c7-80cd-0819e763043c,1400000US55073001201,"Census Tract 12.01, Marathon County, Wisconsin",-89.675,44.813,55,073,55073001201
498447f8-a42a-43cc-a114-8afb6658f46c,1400000US55093960800,"Census Tract 9608, Pierce County, Wisconsin",-92.310,44.560,55,093,55093960800
498b5525-93ef-452a-a093-8a832c5251ad,1400000US55063001101,"Census Tract 11.01, La Crosse County, Wisconsin",-91.226,43.784,55,063,55063001101
4993da64-1dfc-4579-9ac8-b3a2021e39a1,1400000US55099970600,"Census Tract 9706, Price County, Wisconsin",-90.105,45.454,55,099,55099970600
499ad371-d61d-46fd-b774-566d600fa8c7,1400000US55015020303,"Census Tract 203.03, Calumet County, Wisconsin",-88.387,44.239,55,015,55015020303
49a23d47-f726-4fa7-b2cb-75eb5ab36cb4,1400000US55133203803,"Census Tract 2038.03, Waukesha County, Wisconsin",-88.403,42.935,55,133,55133203803
49c5d2fd-c43e-49ea-9823-7a42c13e0928,1400000US55141011700,"Census Tract 117, Wood County, Wisconsin",-89.917,44.312,55,141,55141011700
49e25c9e-8a53-4542-965b-37c3c5d7d37d,1400000US55079186000,"Census Tract 1860, Milwaukee County, Wisconsin",-87.919,43.055,55,079,55079186000
49f254be-4feb-4402-ad41-52b3d091619f,1400000US55019950500,"Census Tract 9505, Clark County, Wisconsin",-90.377,44.815,55,019,55019950500
4a27891d-ebc4-43b7-bd92-9fd9043d90d9,1400000US55131400104,"Census Tract 4001.04, Washington County, Wisconsin",-88.090,43.425,55,131,55131400104
4a31deca-e9ee-4b83-b512-7a6757246959,1400000US55129950600,"Census Tract 9506, Washburn County, Wisconsin",-91.926,45.743,55,129,55129950600
4a3597dc-52ff-4c60-861b-067536d382ee,1400000US55073002100,"Census Tract 21, Marathon County, Wisconsin",-90.139,44.729,55,073,55073002100
4a3597dc-52ff-4c60-861b-067536d382ee,1400000US55073002102,"Census Tract 21.02, Marathon County, Wisconsin",-90.139,44.729,55,073,55073002102
4a57dabf-8366-425e-b45c-8b771149c5ca,1400000US55017011100,"Census Tract 111, Chippewa County, Wisconsin",-91.443,45.153,55,017,55017011100
4a5aa79e-fa07-4130-bd9e-31d4f2825de9,1400000US55059000601,"Census Tract 6.01, Kenosha County, Wisconsin",-87.896,42.587,55,059,55059000601
4a5c1c4c-d74b-4ae5-a1f6-ff5a99b09b8a,1400000US55063000500,"Census Tract 5, La Crosse County, Wisconsin",-91.226,43.822,55,063,55063000500
4a662cf8-b7e4-4830-979e-3b1c4da15b90,1400000US55001950502,"Census Tract 9505.02, Adams County, Wisconsin",-89.810,43.838,55,001,55001950502
4a88ffaf-ce40-40de-a3f1-6d31c06bd6ff,1400000US55075961400,"Census Tract 9614, Marinette County, Wisconsin",-87.621,45.071,55,075,55075961400
4a8b2b88-a557-473a-8c7d-1eae026bceaa,1400000US55079160102,"Census Tract 1601.02, Milwaukee County, Wisconsin",-87.927,42.906,55,079,55079160102
4a95ed82-3f38-4529-88ea-30dd302f0d61,1400000US55135100300,"Census Tract 1003, Waupaca County, Wisconsin",-89.131,44.509,55,135,55135100300
4aa19406-3cc0-4e9a-bcfd-3198eb0a628c,1400000US55049950600,"Census Tract 9506, Iowa County, Wisconsin",-90.160,42.855,55,049,55049950600
4ab7a072-d54f-42d0-9d21-fcc8c9e06387,1400000US55053960400,"Census Tract 9604, Jackson County, Wisconsin",-91.122,44.212,55,053,55053960400
4ad20f49-bae4-4bb9-9769-f5af2c6bdad2,1400000US55003950500,"Census Tract 9505, Ashland County, Wisconsin",-90.735,46.389,55,003,55003950500
4ad35d7a-d694-4e9d-87f4-281fe1bbb8fc,1400000US55123960100,"Census Tract 9601, Vernon County, Wisconsin",-90.341,43.651,55,123,55123960100
4b06c6fc-9d83-4348-923e-200c9504a909,1400000US55133204100,"Census Tract 2041, Waukesha County, Wisconsin",-88.449,43.084,55,133,55133204100
4b141bdf-d3da-4055-b05f-aa5ffedc05b3,1400000US55043960100,"Census Tract 9601, Grant County, Wisconsin",-90.490,43.039,55,043,55043960100
4b26b505-8fbd-4922-93c5-e064de08f051,1400000US55095960800,"Census Tract 9608, Polk County, Wisconsin",-92.687,45.332,55,095,55095960800
4b33da44-afe3-4759-9340-e04af2cd2dce,1400000US55079140202,"Census Tract 1402.02, Milwaukee County, Wisconsin",-87.976,42.937,55,079,55079140202
4b67d387-acf5-4c75-9195-b367dc9db151,1400000US55073000800,"Census Tract 8, Marathon County, Wisconsin",-89.626,44.938,55,073,55073000800
4b70782d-cc50-45bd-bbf2-953fd22be337,1400000US55019950200,"Census Tract 9502, Clark County, Wisconsin",-90.626,45.000,55,019,55019950200
4b7eba42-f0f7-431a-ab1a-ad091fe9a399,1400000US55105001900,"Census Tract 19, Rock County, Wisconsin",-89.016,42.507,55,105,55105001900
4b894b8e-0a16-46fb-b3dc-984b6d86ae75,1400000US55063000400,"Census Tract 4, La Crosse County, Wisconsin",-91.245,43.811,55,063,55063000400
4b894b8e-0a16-46fb-b3dc-984b6d86ae75,1400000US55063000401,"Census Tract 4.01, La Crosse County, Wisconsin",-91.245,43.811,55,063,55063000401
4b8b23b9-8f32-4226-89f7-3f5b44485f80,1400000US55131470202,"Census Tract 4702.02, Washington County, Wisconsin",-88.104,43.200,55,131,55131470202
4b8b934a-b134-448d-a14d-00261cb99c74,1400000US55117011000,"Census Tract 110, Sheboygan County, Wisconsin",-87.953,43.676,55,117,55117011000
4b90c300-12e7-4368-a801-3ab4a687dead,1400000US55027961100,"Census Tract 9611, Dodge County, Wisconsin",-88.684,43.404,55,027,55027961100
4b959a3b-d1d3-4386-9bea-31ccbb0cce07,1400000US55135100800,"Census Tract 1008, Waupaca County, Wisconsin",-88.765,44.272,55,135,55135100800
4b9ccc0c-a921-43da-865b-57960eff2fe8,1400000US55037190200,"Census Tract 1902, Florence County, Wisconsin",-88.211,45.792,55,037,55037190200
4ba8c305-ae00-4614-a250-f9f83e443431,1400000US55101001301,"Census Tract 13.01, Racine County, Wisconsin",-87.798,42.750,55,101,55101001301
4bac0119-dd8e-4eaf-8f6f-e0915cfc22c2,1400000US55059000601,"Census Tract 6.01, Kenosha County, Wisconsin",-87.875,42.629,55,059,55059000601
4bd73d29-0ca8-47e8-9653-077b3026a88f,1400000US55073000400,"Census Tract 4, Marathon County, Wisconsin",-89.651,44.975,55,073,55073000400
4be2bc74-6808-49e5-8a2b-1ae204a41ec6,1400000US55019950300,"Census Tract 9503, Clark County, Wisconsin",-90.862,44.915,55,019,55019950300
4c0b8e22-f8eb-4c8b-ba49-b0e5a327cd63,1400000US55007960400,"Census Tract 9604, Bayfield County, Wisconsin",-90.987,46.450,55,007,55007960400
4c0b8e22-f8eb-4c8b-ba49-b0e5a327cd63,1400000US55007960402,"Census Tract 9604.02, Bayfield County, Wisconsin",-90.987,46.450,55,007,55007960402
4c117577-a603-4f8d-ba3b-bedb380143e0,1400000US55017010900,"Census Tract 109, Chippewa County, Wisconsin",-90.988,45.110,55,017,55017010900
4c19ef65-e82a-47b5-98a1-38ae2270a8e8,1400000US55025000800,"Census Tract 8, Dane County, Wisconsin",-89.441,43.061,55,025,55025000800
4c6b8c87-e23c-444e-a514-5d62e37e9eb5,1400000US55141011700,"Census Tract 117, Wood County, Wisconsin",-89.929,44.312,55,141,55141011700
4c7891a3-9775-47ea-a641-36f18d44098f,1400000US55025000205,"Census Tract 2.05, Dane County, Wisconsin",-89.516,43.076,55,025,55025000205
4c8402d3-7eca-4bc2-9515-ddb163f2462c,1400000US55087011000,"Census Tract 110, Outagamie County, Wisconsin",-88.427,44.261,55,087,55087011000
4c8402d3-7eca-4bc2-9515-ddb163f2462c,1400000US55087011002,"Census Tract 110.02, Outagamie County, Wisconsin",-88.427,44.261,55,087,55087011002
4cbc696d-037a-41fe-9ab8-717f654c91fa,1400000US55051180200,"Census Tract 1802, Iron County, Wisconsin",-90.198,46.412,55,051,55051180200
4cbe02ff-4c0c-4df7-8960-0aba3327f61c,1400000US55079003100,"Census Tract 31, Milwaukee County, Wisconsin",-87.979,43.099,55,079,55079003100
4cc3df76-5d20-43a8-b288-e87781c8a66b,1400000US55021971100,"Census Tract 9711, Columbia County, Wisconsin",-89.045,43.384,55,021,55021971100
4cdc1aef-f044-4abf-a660-99741e78ca96,1400000US55099970600,"Census Tract 9706, Price County, Wisconsin",-90.384,45.681,55,099,55099970600
4ce02f25-b73b-408e-b7ed-56c03ae63dcc,1400000US55039042100,"Census Tract 421, Fond du Lac County, Wisconsin",-88.263,43.921,55,039,55039042100
4d13a85a-fdc3-47f3-819c-9295f5740cfe,1400000US55043961100,"Census Tract 9611, Grant County, Wisconsin",-90.431,42.597,55,043,55043961100
4d15d2b2-6a06-4543-a288-2174462489c3,1400000US55019950500,"Census Tract 9505, Clark County, Wisconsin",-90.486,44.885,55,019,55019950500
4d1b94f5-4f04-4a00-a913-49c7251a8818,1400000US55079090700,"Census Tract 907, Milwaukee County, Wisconsin",-88.024,43.055,55,079,55079090700
4d29e3ac-7d25-4a5a-b8b3-846a711e9780,1400000US55109120400,"Census Tract 1204, St. Croix County, Wisconsin",-92.663,45.124,55,109,55109120400
4d29e3ac-7d25-4a5a-b8b3-846a711e9780,1400000US55109120401,"Census Tract 1204.01, St. Croix County, Wisconsin",-92.663,45.124,55,109,55109120401
4d4d2b73-3b60-4b3e-a7f1-d071763d87dd,1400000US55133203802,"Census Tract 2038.02, Waukesha County, Wisconsin",-88.386,42.893,55,133,55133203802
4d625314-76bf-4cd2-85ba-6501acf33a2a,1400000US55111001100,"Census Tract 11, Sauk County, Wisconsin",-90.113,43.424,55,111,55111001100
4d7d4376-cd3b-4ed4-bc59-c28d136ab38f,1400000US55017010700,"Census Tract 107, Chippewa County, Wisconsin",-91.274,44.926,55,017,55017010700
4d85d81e-4b8f-48fb-a14b-30f58c1c180a,1400000US55033970800,"Census Tract 9708, Dunn County, Wisconsin",-91.927,44.873,55,033,55033970800
4d9e4c3c-5a11-4a3c-93e0-baea8a51b59f,1400000US55025000401,"Census Tract 4.01, Dane County, Wisconsin",-89.450,43.054,55,025,55025000401
4da9defb-fe59-414a-9383-75d04d114b78,1400000US55115100700,"Census Tract 1007, Shawano County, Wisconsin",-89.062,44.741,55,115,55115100700
4dddfddd-cf9c-4f10-868c-4d9c8dc792e3,1400000US55001950100,"Census Tract 9501, Adams County, Wisconsin",-89.612,44.190,55,001,55001950100
4df41f83-8596-469f-9c41-75ea306ad05f,1400000US55121100700,"Census Tract 1007, Trempealeau County, Wisconsin",-91.550,44.132,55,121,55121100700
4dfdcacf-765c-4711-85f5-9995d15a9691,1400000US55067960400,"Census Tract 9604, Langlade County, Wisconsin",-89.017,45.052,55,067,55067960400
4e125e02-5f85-413c-8dfc-00a90735bac4,1400000US55079013500,"Census Tract 135, Milwaukee County, Wisconsin",-87.952,43.039,55,079,55079013500
4e1e4152-faeb-4ac4-8d2b-36eba686c867,1400000US55055101100,"Census Tract 1011, Jefferson County, Wisconsin",-88.807,42.992,55,055,55055101100
4e1f6aa5-b31c-4673-99f1-bdde6a524cec,1400000US55019950400,"Census Tract 9504, Clark County, Wisconsin",-90.598,44.766,55,019,55019950400
4e2025c7-9495-4e0e-9e67-7b7b9c4616e1,1400000US55055100700,"Census Tract 1007, Jefferson County, Wisconsin",-88.844,43.073,55,055,55055100700
4e33b160-9465-4e97-9825-f42bd5054293,1400000US55105002900,"Census Tract 29, Rock County, Wisconsin",-89.292,42.716,55,105,55105002900
4e33b160-9465-4e97-9825-f42bd5054293,1400000US55105002902,"Census Tract 29.02, Rock County, Wisconsin",-89.292,42.716,55,105,55105002902
4e47e3f6-fc42-43d4-90ee-24c33e621fd0,1400000US55025012201,"Census Tract 122.01, Dane County, Wisconsin",-89.217,42.918,55,025,55025012201
4e5f5d9d-435d-4965-a530-14c40066df91,1400000US55021970100,"Census Tract 9701, Columbia County, Wisconsin",-89.068,43.587,55,021,55021970100
4e86ba4d-e79a-42e5-8427-bfcc2da55006,1400000US55109120201,"Census Tract 1202.01, St. Croix County, Wisconsin",-92.740,44.971,55,109,55109120201
4e945891-d34e-4b70-8cd3-0ef20f86a554,1400000US55019950500,"Census Tract 9505, Clark County, Wisconsin",-90.496,44.738,55,019,55019950500
4e997eb0-16f4-4237-83b5-ec8375b9c909,1400000US55101001701,"Census Tract 17.01, Racine County, Wisconsin",-87.850,42.712,55,101,55101001701
4ea0727f-1784-458c-810b-dc668fab533d,1400000US55003950300,"Census Tract 9503, Ashland County, Wisconsin",-90.886,46.588,55,003,55003950300
4edb8ec1-dc63-43b5-b270-8f5a9dac23d7,1400000US55003950700,"Census Tract 9507, Ashland County, Wisconsin",-90.576,46.137,55,003,55003950700
4efa0080-5c1d-49ae-82c3-1e917796847d,1400000US55069960400,"Census Tract 9604, Lincoln County, Wisconsin",-89.827,45.234,55,069,55069960400
4f0bcf0e-71c5-4523-aaed-57ff9a923545,1400000US55117011000,"Census Tract 110, Sheboygan County, Wisconsin",-88.000,43.689,55,117,55117011000
4f63a049-e066-42b5-8dcc-75fe828a3cb9,1400000US55071000700,"Census Tract 7, Manitowoc County, Wisconsin",-87.667,44.080,55,071,55071000700
4f7b4634-e113-4b12-bd0a-f9d25e87e208,1400000US55071000600,"Census Tract 6, Manitowoc County, Wisconsin",-87.687,44.089,55,071,55071000600
4f852ad6-1c4a-4a6c-9c2c-c4ab6a2c72d6,1400000US55125950700,"Census Tract 9507, Vilas County, Wisconsin",-89.491,45.914,55,125,55125950700
4f980693-7a27-4e3a-a521-0dfdcdb22d08,1400000US55117011000,"Census Tract 110, Sheboygan County, Wisconsin",-88.011,43.656,55,117,55117011000
4fa28e75-7279-474d-b268-4685ca983cd2,1400000US55005000800,"Census Tract 8, Barron County, Wisconsin",-91.739,45.423,55,005,55005000800
4fc00f8d-d02b-49e3-8158-0cbf7700350a,1400000US55139000300,"Census Tract 3, Winnebago County, Wisconsin",-88.523,44.040,55,139,55139000300
4fca3873-e4fa-47c0-a15e-28a211266526,1400000US55085970102,"Census Tract 9701.02, Oneida County, Wisconsin",-89.221,45.663,55,085,55085970102
4fca3873-e4fa-47c0-a15e-28a211266526,1400000US55085970104,"Census Tract 9701.04, Oneida County, Wisconsin",-89.221,45.663,55,085,55085970104
4fd0687d-60a1-4434-99ce-09fa6ef6dcd3,1400000US55111000900,"Census Tract 9, Sauk County, Wisconsin",-90.130,43.582,55,111,55111000900
4fd0687d-60a1-4434-99ce-09fa6ef6dcd3,1400000US55111000902,"Census Tract 9.02, Sauk County, Wisconsin",-90.130,43.582,55,111,55111000902
4fe42868-b9c8-43fd-bd41-9399da449cb0,1400000US55025001502,"Census Tract 15.02, Dane County, Wisconsin",-89.385,43.032,55,025,55025001502
4ff630fb-af56-4356-b898-9320d95463e5,1400000US55079012800,"Census Tract 128, Milwaukee County, Wisconsin",-88.030,43.032,55,079,55079012800
500505e0-e5c4-4152-b093-a75bcc7dc2f4,1400000US55133200300,"Census Tract 2003, Waukesha County, Wisconsin",-88.135,43.160,55,133,55133200300
50182dc1-d359-4e8e-86cb-795aa53db5e0,1400000US55139003100,"Census Tract 31, Winnebago County, Wisconsin",-88.454,44.190,55,139,55139003100
5025dd71-aba4-41b2-bb2c-e7f9ee85e0fe,1400000US55093960500,"Census Tract 9605, Pierce County, Wisconsin",-92.787,44.760,55,093,55093960500
5046c119-3251-4af5-a3cf-bdc4c1345b89,1400000US55079060101,"Census Tract 601.01, Milwaukee County, Wisconsin",-87.912,43.140,55,079,55079060101
5051ac9f-5dcd-44f2-bd79-fd8c65a9f624,1400000US55027961400,"Census Tract 9614, Dodge County, Wisconsin",-88.489,43.429,55,027,55027961400
5055986f-ea22-4657-9da0-6bb0f94e4fbf,1400000US55079180300,"Census Tract 1803, Milwaukee County, Wisconsin",-87.862,42.957,55,079,55079180300
507363ab-d98b-41b1-9cec-92a1bf49dcd0,1400000US55073000200,"Census Tract 2, Marathon County, Wisconsin",-89.629,44.971,55,073,55073000200
50918892-60ce-49d4-8772-754450fe1de6,1400000US55071010700,"Census Tract 107, Manitowoc County, Wisconsin",-88.032,43.911,55,071,55071010700
50a2a98f-311b-48e5-a815-cc27dcc245fa,1400000US55105001302,"Census Tract 13.02, Rock County, Wisconsin",-88.971,42.692,55,105,55105001302
50a52766-a66f-411f-91eb-7802a18f38e8,1400000US55053960100,"Census Tract 9601, Jackson County, Wisconsin",-90.380,44.352,55,053,55053960100
51079dcd-c929-42e7-9eea-18202292c25d,1400000US55009002001,"Census Tract 20.01, Brown County, Wisconsin",-87.969,44.502,55,009,55009002001
51233a11-539d-4c23-9e46-f57b65da7c33,1400000US55101002001,"Census Tract 20.01, Racine County, Wisconsin",-88.171,42.806,55,101,55101002001
512e963c-e980-4c57-8e41-ac32365a9dcb,1400000US55011960400,"Census Tract 9604, Buffalo County, Wisconsin",-91.779,44.192,55,011,55011960400
514b200e-69d0-4d19-adef-0b60c9c2a058,1400000US55029100100,"Census Tract 1001, Door County, Wisconsin",-87.101,45.153,55,029,55029100100
514d98b3-7d58-481d-a6ea-cbcbda8c613e,1400000US55043960500,"Census Tract 9605, Grant County, Wisconsin",-90.987,42.712,55,043,55043960500
5157b707-c0d9-4ecb-98cd-1a77159a1699,1400000US55101000800,"Census Tract 8, Racine County, Wisconsin",-87.788,42.704,55,101,55101000800
5188daea-b683-44be-bc30-cb205b3c4869,1400000US55049950400,"Census Tract 9504, Iowa County, Wisconsin",-90.131,42.975,55,049,55049950400
519c32b1-2572-4cf2-9948-3eafe49da4e4,1400000US55075960600,"Census Tract 9606, Marinette County, Wisconsin",-87.958,45.387,55,075,55075960600
51ad4e0c-5f94-451b-b779-f3e1718e21ce,1400000US55095960700,"Census Tract 9607, Polk County, Wisconsin",-92.640,45.410,55,095,55095960700
51ad4e0c-5f94-451b-b779-f3e1718e21ce,1400000US55095960701,"Census Tract 9607.01, Polk County, Wisconsin",-92.640,45.410,55,095,55095960701
51ae409a-e198-4e43-9339-9ac2936ca8c8,1400000US55123960300,"Census Tract 9603, Vernon County, Wisconsin",-90.858,43.653,55,123,55123960300
51b7e507-6b14-44ab-9f55-5f6a3dd15dd4,1400000US55093960800,"Census Tract 9608, Pierce County, Wisconsin",-92.205,44.541,55,093,55093960800
51c19c29-0e6a-4c81-a46a-fb9ca761efd4,1400000US55017010900,"Census Tract 109, Chippewa County, Wisconsin",-91.025,45.010,55,017,55017010900
5225346f-b9de-4def-b544-51752b32bbd3,1400000US55035000700,"Census Tract 7, Eau Claire County, Wisconsin",-91.483,44.813,55,035,55035000700
52294305-97ae-4389-835e-0d789bdc77e8,1400000US55121100600,"Census Tract 1006, Trempealeau County, Wisconsin",-91.475,44.240,55,121,55121100600
52494ecb-3041-413b-bcca-3bd1fb0b0c9d,1400000US55025001403,"Census Tract 14.03, Dane County, Wisconsin",-89.422,43.019,55,025,55025001403
524dbe29-28cf-4a85-abf9-2c73a642ee38,1400000US55105002902,"Census Tract 29.02, Rock County, Wisconsin",-89.311,42.804,55,105,55105002902
528153bf-9f28-4e4e-9a71-c032a1b1cdad,1400000US55095961000,"Census Tract 9610, Polk County, Wisconsin",-92.366,45.305,55,095,55095961000
5288a680-5f45-4668-84a3-6ba3236fb42a,1400000US55009021303,"Census Tract 213.03, Brown County, Wisconsin",-88.071,44.486,55,009,55009021303
528d11c8-5dcc-4046-99e9-9165c26b9a80,1400000US55047100300,"Census Tract 1003, Green Lake County, Wisconsin",-89.128,43.851,55,047,55047100300
52905355-15a8-4648-b49c-e2b56241ba37,1400000US55087010800,"Census Tract 108, Outagamie County, Wisconsin",-88.409,44.248,55,087,55087010800
52a46682-382f-4d7c-9808-76271a472b77,1400000US55007960400,"Census Tract 9604, Bayfield County, Wisconsin",-90.966,46.567,55,007,55007960400
52a571ae-8ffc-415f-83fe-27e5214955ac,1400000US55115100600,"Census Tract 1006, Shawano County, Wisconsin",-88.787,44.848,55,115,55115100600
52a6fe18-227c-472d-9d6b-0d854ecc3527,1400000US55075961200,"Census Tract 9612, Marinette County, Wisconsin",-87.716,45.054,55,075,55075961200
52de97ac-cd53-4c85-887c-daa61c150248,1400000US55031030100,"Census Tract 301, Douglas County, Wisconsin",-91.799,46.648,55,031,55031030100
52de97ac-cd53-4c85-887c-daa61c150248,1400000US55031030101,"Census Tract 301.01, Douglas County, Wisconsin",-91.799,46.648,55,031,55031030101
530f72d0-74c4-4e35-87b0-bd3f33ca2a2f,1400000US55073001400,"Census Tract 14, Marathon County, Wisconsin",-89.790,44.974,55,073,55073001400
531b9f87-f9ad-4792-84e6-cf24dbdae55d,1400000US55025001706,"Census Tract 17.06, Dane County, Wisconsin",-89.387,43.077,55,025,55025001706
535ad560-b9b1-45e9-84e2-6d35734c080a,1400000US55057100600,"Census Tract 1006, Juneau County, Wisconsin",-90.224,43.653,55,057,55057100600
53781bea-ef81-4e87-a00c-f42a6e91104d,1400000US55059002700,"Census Tract 27, Kenosha County, Wisconsin",-88.033,42.511,55,059,55059002700
537f8ec3-0821-4423-8169-4a0c2eceeda7,1400000US55003950700,"Census Tract 9507, Ashland County, Wisconsin",-90.562,46.012,55,003,55003950700
53a025a3-8712-4892-9fa4-7c9c29fb80d5,1400000US55105001201,"Census Tract 12.01, Rock County, Wisconsin",-89.103,42.701,55,105,55105001201
53a1c2d8-7e21-443a-a6a3-6e57128eb78e,1400000US55115100600,"Census Tract 1006, Shawano County, Wisconsin",-88.787,44.851,55,115,55115100600
53bffd8b-fe48-4d14-87f3-de5f9a350cb0,1400000US55095960100,"Census Tract 9601, Polk County, Wisconsin",-92.458,45.652,55,095,55095960100
53c07e84-8af9-4ff2-863f-5a5885bc33d1,1400000US55025000202,"Census Tract 2.02, Dane County, Wisconsin",-89.495,43.068,55,025,55025000202
54089bd9-9b78-474d-b2fb-de39c41117f0,1400000US55073001600,"Census Tract 16, Marathon County, Wisconsin",-89.429,44.988,55,073,55073001600
